Time_sec,Load_kN,EXT TR 25_mm,EXT TR 12.5_mm,Displacement_mm,SP-Actuator #01_mm,SV-Actuator #01_,CY-Actuator #01_,
52.924,6.792,26.326,0.000,1.286,-21.319,-21.319,0.000
53.058,6.797,26.326,0.000,1.290,-21.315,-21.315,0.000
53.191,6.802,26.326,0.000,1.293,-21.312,-21.312,0.000
53.324,6.806,26.326,0.000,1.296,-21.309,-21.309,0.000
53.458,6.810,26.326,0.000,1.299,-21.305,-21.305,0.000
53.591,6.814,26.326,0.000,1.303,-21.302,-21.302,0.000
53.724,6.817,26.326,0.000,1.306,-21.299,-21.299,0.000
53.858,6.820,26.326,0.000,1.310,-21.295,-21.295,0.000
53.991,6.824,26.325,0.000,1.313,-21.292,-21.292,0.000
54.124,6.827,26.325,0.000,1.316,-21.289,-21.289,0.000
54.258,6.830,26.326,0.000,1.319,-21.285,-21.285,0.000
54.391,6.833,26.326,0.000,1.323,-21.282,-21.282,0.000
54.524,6.836,26.326,0.000,1.326,-21.279,-21.279,0.000
54.658,6.838,26.326,0.000,1.329,-21.275,-21.275,0.000
54.791,6.840,26.325,0.000,1.333,-21.272,-21.272,0.000
54.924,6.843,26.325,0.000,1.336,-21.269,-21.269,0.000
55.057,6.846,26.325,0.000,1.339,-21.265,-21.265,0.000
55.191,6.848,26.325,0.000,1.343,-21.262,-21.262,0.000
55.324,6.852,26.326,0.000,1.346,-21.259,-21.259,0.000
55.457,6.854,26.326,0.000,1.350,-21.255,-21.255,0.000
55.591,6.856,26.326,0.000,1.353,-21.252,-21.252,0.000
55.724,6.858,26.326,0.000,1.356,-21.249,-21.249,0.000
55.857,6.860,26.326,0.000,1.360,-21.245,-21.245,0.000
55.991,6.861,26.326,0.000,1.363,-21.242,-21.242,0.000
56.124,6.864,26.326,0.000,1.366,-21.239,-21.239,0.000
56.257,6.866,26.326,0.000,1.370,-21.235,-21.235,0.000
56.391,6.868,26.326,0.000,1.373,-21.232,-21.232,0.000
56.524,6.870,26.326,0.000,1.376,-21.229,-21.229,0.000
56.657,6.871,26.326,0.000,1.380,-21.225,-21.225,0.000
56.791,6.873,26.326,0.000,1.383,-21.222,-21.222,0.000
56.924,6.875,26.326,0.000,1.386,-21.219,-21.219,0.000
57.057,6.877,26.326,0.000,1.389,-21.215,-21.215,0.000
57.190,6.877,26.326,0.000,1.393,-21.212,-21.212,0.000
57.324,6.879,26.326,0.000,1.396,-21.209,-21.209,0.000
57.457,6.881,26.326,0.000,1.399,-21.206,-21.205,0.000
57.590,6.882,26.326,0.000,1.403,-21.202,-21.202,0.000
57.724,6.884,26.326,0.000,1.406,-21.199,-21.199,0.000
57.857,6.885,26.326,0.000,1.409,-21.196,-21.195,0.000
57.990,6.887,26.326,0.000,1.413,-21.192,-21.192,0.000
58.124,6.888,26.325,0.000,1.416,-21.189,-21.189,0.000
58.257,6.889,26.326,0.000,1.419,-21.186,-21.185,0.000
58.390,6.891,26.326,0.000,1.423,-21.182,-21.182,0.000
58.524,6.892,26.326,0.000,1.426,-21.179,-21.179,0.000
58.657,6.893,26.326,0.000,1.429,-21.176,-21.175,0.000
58.790,6.895,26.325,0.000,1.433,-21.172,-21.172,0.000
58.924,6.896,26.326,0.000,1.436,-21.169,-21.169,0.000
59.057,6.897,26.325,0.000,1.440,-21.166,-21.166,0.000
59.190,6.900,26.326,0.000,1.443,-21.162,-21.162,0.000
59.323,6.902,26.326,0.000,1.446,-21.159,-21.159,0.000
59.457,6.903,26.326,0.000,1.450,-21.156,-21.156,0.000
59.590,6.903,26.325,0.000,1.453,-21.152,-21.152,0.000
59.723,6.905,26.325,0.000,1.456,-21.149,-21.149,0.000
59.857,6.906,26.325,0.000,1.460,-21.146,-21.146,0.000
59.990,6.908,26.326,0.000,1.463,-21.142,-21.142,0.000
60.123,6.909,26.325,0.000,1.466,-21.139,-21.139,0.000
60.257,6.910,26.326,0.000,1.469,-21.136,-21.136,0.000
60.390,6.912,26.325,0.000,1.473,-21.132,-21.132,0.000
60.523,6.912,26.325,0.000,1.476,-21.129,-21.129,0.000
60.657,6.915,26.325,0.000,1.479,-21.126,-21.126,0.000
60.790,6.916,26.325,0.000,1.483,-21.122,-21.122,0.000
60.923,6.918,26.325,0.000,1.486,-21.119,-21.119,0.000
61.057,6.918,26.325,0.000,1.489,-21.116,-21.116,0.000
61.190,6.920,26.325,0.000,1.493,-21.112,-21.112,0.000
61.323,6.922,26.325,0.000,1.496,-21.109,-21.109,0.000
61.456,6.923,26.325,0.000,1.499,-21.106,-21.106,0.000
61.590,6.924,26.325,0.000,1.503,-21.102,-21.102,0.000
61.723,6.926,26.325,0.000,1.506,-21.099,-21.099,0.000
61.856,6.927,26.325,0.000,1.509,-21.095,-21.095,0.000
61.990,6.928,26.325,0.000,1.513,-21.092,-21.092,0.000
62.123,6.929,26.325,0.000,1.516,-21.089,-21.089,0.000
62.256,6.932,26.325,0.000,1.520,-21.085,-21.085,0.000
62.390,6.933,26.326,0.000,1.523,-21.082,-21.082,0.000
62.523,6.933,26.326,0.000,1.526,-21.079,-21.079,0.000
62.656,6.934,26.325,0.000,1.530,-21.075,-21.075,0.000
62.790,6.935,26.326,0.000,1.533,-21.072,-21.072,0.000
62.923,6.936,26.325,0.000,1.536,-21.069,-21.069,0.000
63.056,6.938,26.325,0.000,1.540,-21.065,-21.065,0.000
63.190,6.939,26.325,0.000,1.543,-21.062,-21.062,0.000
63.323,6.940,26.325,0.000,1.546,-21.059,-21.059,0.000
63.456,6.942,26.325,0.000,1.549,-21.055,-21.055,0.000
63.589,6.944,26.325,0.000,1.553,-21.052,-21.052,0.000
63.723,6.944,26.326,0.000,1.556,-21.049,-21.049,0.000
63.856,6.945,26.325,0.000,1.559,-21.045,-21.045,0.000
63.989,6.946,26.325,0.000,1.563,-21.042,-21.042,0.000
64.123,6.948,26.325,0.000,1.566,-21.039,-21.039,0.000
64.256,6.948,26.325,0.000,1.569,-21.035,-21.035,0.000
64.389,6.949,26.325,0.000,1.573,-21.032,-21.032,0.000
64.523,6.950,26.325,0.000,1.576,-21.029,-21.029,0.000
64.656,6.953,26.325,0.000,1.579,-21.025,-21.025,0.000
64.789,6.952,26.325,0.000,1.583,-21.022,-21.022,0.000
64.923,6.954,26.325,0.000,1.586,-21.019,-21.019,0.000
65.056,6.955,26.325,0.000,1.589,-21.015,-21.015,0.000
65.189,6.958,26.325,0.000,1.593,-21.012,-21.012,0.000
65.323,6.958,26.325,0.000,1.596,-21.009,-21.009,0.000
65.456,6.960,26.325,0.000,1.600,-21.005,-21.005,0.000
65.589,6.961,26.325,0.000,1.603,-21.002,-21.002,0.000
65.722,6.961,26.325,0.000,1.606,-20.999,-20.999,0.000
65.856,6.963,26.325,0.000,1.610,-20.995,-20.995,0.000
65.989,6.964,26.325,0.000,1.613,-20.992,-20.992,0.000
66.122,6.964,26.325,0.000,1.616,-20.989,-20.989,0.000
66.256,6.966,26.325,0.000,1.620,-20.985,-20.985,0.000
66.389,6.967,26.325,0.000,1.623,-20.982,-20.982,0.000
66.522,6.968,26.325,0.000,1.626,-20.979,-20.979,0.000
66.656,6.969,26.325,0.000,1.629,-20.975,-20.975,0.000
66.789,6.971,26.325,0.000,1.633,-20.972,-20.972,0.000
66.922,6.972,26.325,0.000,1.636,-20.969,-20.969,0.000
67.056,6.973,26.325,0.000,1.639,-20.965,-20.965,0.000
67.189,6.975,26.325,0.000,1.643,-20.962,-20.962,0.000
67.322,6.976,26.325,0.000,1.646,-20.959,-20.959,0.000
67.455,6.979,26.325,0.000,1.649,-20.955,-20.955,0.000
67.589,6.979,26.325,0.000,1.653,-20.952,-20.952,0.000
67.722,6.980,26.325,0.000,1.656,-20.949,-20.949,0.000
67.855,6.982,26.325,0.000,1.659,-20.945,-20.945,0.000
67.989,6.984,26.325,0.000,1.663,-20.942,-20.942,0.000
68.122,6.985,26.325,0.000,1.666,-20.939,-20.939,0.000
68.255,6.987,26.325,0.000,1.669,-20.935,-20.935,0.000
68.389,6.988,26.325,0.000,1.673,-20.932,-20.932,0.000
68.522,6.988,26.325,0.000,1.676,-20.929,-20.929,0.000
68.655,6.989,26.325,0.000,1.679,-20.925,-20.925,0.000
68.789,6.990,26.325,0.000,1.683,-20.922,-20.922,0.000
68.922,6.991,26.325,0.000,1.686,-20.919,-20.919,0.000
69.055,6.993,26.325,0.000,1.690,-20.915,-20.915,0.000
69.188,6.994,26.326,0.000,1.693,-20.912,-20.912,0.000
69.322,6.996,26.326,0.000,1.696,-20.909,-20.909,0.000
69.455,6.996,26.326,0.000,1.700,-20.905,-20.905,0.000
69.588,6.998,26.325,0.000,1.703,-20.902,-20.902,0.000
69.722,6.999,26.325,0.000,1.706,-20.899,-20.899,0.000
69.855,7.001,26.325,0.000,1.710,-20.895,-20.895,0.000
69.988,7.002,26.325,0.000,1.713,-20.892,-20.892,0.000
70.122,7.004,26.326,0.000,1.716,-20.889,-20.889,0.000
70.255,7.006,26.325,0.000,1.719,-20.885,-20.885,0.000
70.388,7.008,26.325,0.000,1.723,-20.882,-20.882,0.000
70.522,7.008,26.325,0.000,1.726,-20.879,-20.879,0.000
70.655,7.010,26.325,0.000,1.729,-20.875,-20.875,0.000
70.788,7.012,26.325,0.000,1.733,-20.872,-20.872,0.000
70.921,7.012,26.325,0.000,1.736,-20.869,-20.869,0.000
71.055,7.014,26.325,0.000,1.739,-20.865,-20.865,0.000
71.188,7.016,26.326,0.000,1.743,-20.862,-20.862,0.000
71.321,7.015,26.326,0.000,1.746,-20.859,-20.859,0.000
71.455,7.017,26.326,0.000,1.749,-20.855,-20.855,0.000
71.588,7.019,26.325,0.000,1.753,-20.852,-20.852,0.000
71.721,7.020,26.325,0.000,1.756,-20.849,-20.849,0.000
71.855,7.020,26.326,0.000,1.759,-20.845,-20.845,0.000
71.988,7.022,26.325,0.000,1.763,-20.842,-20.842,0.000
72.121,7.023,26.326,0.000,1.766,-20.839,-20.839,0.000
72.255,7.024,26.325,0.000,1.770,-20.835,-20.835,0.000
72.388,7.025,26.325,0.000,1.773,-20.832,-20.832,0.000
72.521,7.027,26.326,0.000,1.776,-20.829,-20.829,0.000
72.654,7.028,26.325,0.000,1.780,-20.825,-20.825,0.000
72.788,7.029,26.325,0.000,1.783,-20.822,-20.822,0.000
72.921,7.031,26.326,0.000,1.786,-20.819,-20.819,0.000
73.054,7.032,26.326,0.000,1.790,-20.815,-20.815,0.000
73.188,7.032,26.325,0.000,1.793,-20.812,-20.812,0.000
73.321,7.034,26.326,0.000,1.796,-20.809,-20.809,0.000
73.454,7.035,26.325,0.000,1.799,-20.805,-20.805,0.000
73.588,7.037,26.326,0.000,1.803,-20.802,-20.802,0.000
73.721,7.038,26.326,0.000,1.806,-20.799,-20.799,0.000
73.854,7.039,26.325,0.000,1.809,-20.795,-20.795,0.000
73.988,7.040,26.326,0.000,1.813,-20.792,-20.792,0.000
74.121,7.042,26.326,0.000,1.816,-20.789,-20.789,0.000
74.254,7.043,26.326,0.000,1.819,-20.785,-20.785,0.000
74.387,7.043,26.326,0.000,1.823,-20.782,-20.782,0.000
74.521,7.046,26.326,0.000,1.826,-20.779,-20.779,0.000
74.654,7.045,26.326,0.000,1.829,-20.775,-20.775,0.000
74.787,7.047,26.325,0.000,1.833,-20.772,-20.772,0.000
74.921,7.048,26.325,0.000,1.836,-20.769,-20.769,0.000
75.054,7.049,26.325,0.000,1.839,-20.765,-20.765,0.000
75.187,7.050,26.325,0.000,1.843,-20.762,-20.762,0.000
75.321,7.053,26.325,0.000,1.846,-20.759,-20.759,0.000
75.454,7.054,26.325,0.000,1.849,-20.756,-20.755,0.000
75.587,7.056,26.325,0.000,1.853,-20.752,-20.752,0.000
75.721,7.057,26.325,0.000,1.856,-20.749,-20.749,0.000
75.854,7.058,26.326,0.000,1.860,-20.746,-20.745,0.000
75.987,7.060,26.325,0.000,1.863,-20.742,-20.742,0.000
76.120,7.061,26.325,0.000,1.866,-20.739,-20.739,0.000
76.254,7.061,26.325,0.000,1.870,-20.736,-20.735,0.000
76.387,7.063,26.325,0.000,1.873,-20.732,-20.732,0.000
76.520,7.064,26.325,0.000,1.876,-20.729,-20.729,0.000
76.654,7.065,26.325,0.000,1.879,-20.726,-20.725,0.000
76.787,7.067,26.325,0.000,1.883,-20.722,-20.722,0.000
76.920,7.068,26.325,0.000,1.886,-20.719,-20.719,0.000
77.054,7.068,26.325,0.000,1.889,-20.716,-20.716,0.000
77.187,7.069,26.325,0.000,1.893,-20.712,-20.712,0.000
77.320,7.072,26.325,0.000,1.896,-20.709,-20.709,0.000
77.454,7.072,26.325,0.000,1.899,-20.706,-20.706,0.000
77.587,7.072,26.325,0.000,1.903,-20.702,-20.702,0.000
77.720,7.074,26.325,0.000,1.906,-20.699,-20.699,0.000
77.853,7.077,26.325,0.000,1.909,-20.696,-20.696,0.000
77.987,7.078,26.325,0.000,1.913,-20.692,-20.692,0.000
78.120,7.078,26.325,0.000,1.916,-20.689,-20.689,0.000
78.253,7.081,26.325,0.000,1.919,-20.686,-20.686,0.000
78.387,7.083,26.325,0.000,1.923,-20.682,-20.682,0.000
78.520,7.083,26.325,0.000,1.926,-20.679,-20.679,0.000
78.653,7.084,26.325,0.000,1.929,-20.676,-20.676,0.000
78.787,7.086,26.325,0.000,1.933,-20.672,-20.672,0.000
78.920,7.088,26.325,0.000,1.936,-20.669,-20.669,0.000
79.053,7.090,26.325,0.000,1.940,-20.666,-20.666,0.000
79.187,7.092,26.325,0.000,1.943,-20.662,-20.662,0.000
79.320,7.093,26.325,0.000,1.946,-20.659,-20.659,0.000
79.453,7.094,26.325,0.000,1.950,-20.656,-20.656,0.000
79.587,7.095,26.325,0.000,1.953,-20.652,-20.652,0.000
79.720,7.097,26.325,0.000,1.956,-20.649,-20.649,0.000
79.853,7.097,26.325,0.000,1.959,-20.646,-20.646,0.000
79.986,7.099,26.325,0.000,1.963,-20.642,-20.642,0.000
80.120,7.102,26.325,0.000,1.966,-20.639,-20.639,0.000
80.253,7.101,26.325,0.000,1.969,-20.636,-20.636,0.000
80.386,7.103,26.325,0.000,1.973,-20.632,-20.632,0.000
80.520,7.105,26.325,0.000,1.976,-20.629,-20.629,0.000
80.653,7.106,26.325,0.000,1.979,-20.626,-20.626,0.000
80.786,7.108,26.325,0.000,1.983,-20.622,-20.622,0.000
80.920,7.107,26.325,0.000,1.986,-20.619,-20.619,0.000
81.053,7.110,26.325,0.000,1.989,-20.616,-20.616,0.000
81.186,7.110,26.325,0.000,1.993,-20.612,-20.612,0.000
81.320,7.111,26.325,0.000,1.996,-20.609,-20.609,0.000
81.453,7.112,26.325,0.000,1.999,-20.606,-20.606,0.000
81.586,7.113,26.325,0.000,2.003,-20.602,-20.602,0.000
81.719,7.115,26.325,0.000,2.006,-20.599,-20.599,0.000
81.853,7.115,26.325,0.000,2.009,-20.596,-20.596,0.000
81.986,7.117,26.325,0.000,2.013,-20.592,-20.592,0.000
82.119,7.119,26.325,0.000,2.016,-20.589,-20.589,0.000
82.253,7.120,26.325,0.000,2.019,-20.586,-20.586,0.000
82.386,7.121,26.325,0.000,2.023,-20.582,-20.582,0.000
82.519,7.123,26.325,0.000,2.026,-20.579,-20.579,0.000
82.653,7.124,26.325,0.000,2.030,-20.576,-20.576,0.000
82.786,7.124,26.325,0.000,2.033,-20.572,-20.572,0.000
82.919,7.126,26.325,0.000,2.036,-20.569,-20.569,0.000
83.053,7.126,26.325,0.000,2.039,-20.566,-20.566,0.000
83.186,7.128,26.325,0.000,2.043,-20.562,-20.562,0.000
83.319,7.130,26.325,0.000,2.046,-20.559,-20.559,0.000
83.452,7.130,26.325,0.000,2.049,-20.556,-20.556,0.000
83.586,7.132,26.325,0.000,2.053,-20.552,-20.552,0.000
83.719,7.133,26.325,0.000,2.056,-20.549,-20.549,0.000
83.852,7.133,26.325,0.000,2.059,-20.546,-20.546,0.000
83.986,7.135,26.325,0.000,2.063,-20.542,-20.542,0.000
84.119,7.136,26.325,0.000,2.066,-20.539,-20.539,0.000
84.252,7.138,26.325,0.000,2.069,-20.536,-20.536,0.000
84.386,7.139,26.325,0.000,2.073,-20.532,-20.532,0.000
84.519,7.139,26.325,0.000,2.076,-20.529,-20.529,0.000
84.652,7.140,26.325,0.000,2.079,-20.526,-20.526,0.000
84.786,7.141,26.325,0.000,2.083,-20.522,-20.522,0.000
84.919,7.142,26.325,0.000,2.086,-20.519,-20.519,0.000
85.052,7.143,26.325,0.000,2.089,-20.516,-20.516,0.000
85.185,7.145,26.325,0.000,2.093,-20.512,-20.512,0.000
85.319,7.146,26.325,0.000,2.096,-20.509,-20.509,0.000
85.452,7.148,26.325,0.000,2.099,-20.506,-20.506,0.000
85.585,7.149,26.325,0.000,2.103,-20.502,-20.502,0.000
85.719,7.150,26.325,0.000,2.106,-20.499,-20.499,0.000
85.852,7.152,26.325,0.000,2.109,-20.496,-20.496,0.000
85.985,7.154,26.325,0.000,2.113,-20.492,-20.492,0.000
86.119,7.156,26.325,0.000,2.116,-20.489,-20.489,0.000
86.252,7.155,26.325,0.000,2.119,-20.485,-20.485,0.000
86.385,7.156,26.325,0.000,2.123,-20.482,-20.482,0.000
86.519,7.157,26.325,0.000,2.126,-20.479,-20.479,0.000
86.652,7.159,26.325,0.000,2.129,-20.475,-20.475,0.000
86.785,7.159,26.325,0.000,2.133,-20.472,-20.472,0.000
86.918,7.160,26.325,0.000,2.136,-20.469,-20.469,0.000
87.052,7.160,26.325,0.000,2.139,-20.465,-20.465,0.000
87.185,7.162,26.325,0.000,2.143,-20.462,-20.462,0.000
87.318,7.163,26.325,0.000,2.146,-20.459,-20.459,0.000
87.452,7.164,26.325,0.000,2.149,-20.455,-20.455,0.000
87.585,7.166,26.325,0.000,2.153,-20.452,-20.452,0.000
87.718,7.169,26.325,0.000,2.156,-20.449,-20.449,0.000
87.852,7.169,26.325,0.000,2.159,-20.445,-20.445,0.000
87.985,7.169,26.325,0.000,2.163,-20.442,-20.442,0.000
88.118,7.171,26.325,0.000,2.166,-20.439,-20.439,0.000
88.252,7.173,26.325,0.000,2.169,-20.435,-20.435,0.000
88.385,7.175,26.325,0.000,2.173,-20.432,-20.432,0.000
88.518,7.175,26.325,0.000,2.176,-20.429,-20.429,0.000
88.651,7.177,26.325,0.000,2.179,-20.425,-20.425,0.000
88.785,7.179,26.325,0.000,2.183,-20.422,-20.422,0.000
88.918,7.180,26.325,0.000,2.186,-20.419,-20.419,0.000
89.051,7.182,26.325,0.000,2.189,-20.415,-20.415,0.000
89.185,7.183,26.325,0.000,2.193,-20.412,-20.412,0.000
89.318,7.183,26.325,0.000,2.196,-20.409,-20.409,0.000
89.451,7.185,26.325,0.000,2.199,-20.405,-20.405,0.000
89.585,7.186,26.325,0.000,2.203,-20.402,-20.402,0.000
89.718,7.188,26.325,0.000,2.206,-20.399,-20.399,0.000
89.851,7.189,26.325,0.000,2.209,-20.395,-20.395,0.000
89.985,7.190,26.325,0.000,2.213,-20.392,-20.392,0.000
90.118,7.192,26.325,0.000,2.216,-20.389,-20.389,0.000
90.251,7.193,26.325,0.000,2.219,-20.385,-20.385,0.000
90.384,7.194,26.325,0.000,2.223,-20.382,-20.382,0.000
90.518,7.196,26.325,0.000,2.226,-20.379,-20.379,0.000
90.651,7.198,26.325,0.000,2.229,-20.375,-20.375,0.000
90.784,7.199,26.325,0.000,2.233,-20.372,-20.372,0.000
90.918,7.200,26.325,0.000,2.236,-20.369,-20.369,0.000
91.051,7.201,26.325,0.000,2.239,-20.365,-20.365,0.000
91.184,7.203,26.325,0.000,2.243,-20.362,-20.362,0.000
91.318,7.205,26.325,0.000,2.246,-20.359,-20.359,0.000
91.451,7.205,26.325,0.000,2.249,-20.355,-20.355,0.000
91.584,7.206,26.325,0.000,2.253,-20.352,-20.352,0.000
91.718,7.208,26.325,0.000,2.256,-20.349,-20.349,0.000
91.851,7.208,26.325,0.000,2.259,-20.345,-20.345,0.000
91.984,7.208,26.325,0.000,2.263,-20.342,-20.342,0.000
92.117,7.209,26.325,0.000,2.266,-20.339,-20.339,0.000
92.251,7.211,26.325,0.000,2.269,-20.335,-20.335,0.000
92.384,7.212,26.325,0.000,2.273,-20.332,-20.332,0.000
92.517,7.212,26.325,0.000,2.276,-20.329,-20.329,0.000
92.651,7.214,26.325,0.000,2.279,-20.325,-20.325,0.000
92.784,7.214,26.325,0.000,2.283,-20.322,-20.322,0.000
92.917,7.215,26.325,0.000,2.286,-20.319,-20.319,0.000
93.051,7.216,26.325,0.000,2.289,-20.315,-20.315,0.000
93.184,7.217,26.325,0.000,2.293,-20.312,-20.312,0.000
93.317,7.218,26.325,0.000,2.296,-20.309,-20.309,0.000
93.451,7.219,26.325,0.000,2.299,-20.306,-20.305,0.000
93.584,7.219,26.325,0.000,2.303,-20.302,-20.302,0.000
93.717,7.221,26.325,0.000,2.306,-20.299,-20.299,0.000
93.851,7.221,26.325,0.000,2.309,-20.296,-20.295,0.000
93.984,7.223,26.325,0.000,2.313,-20.292,-20.292,0.000
94.117,7.224,26.325,0.000,2.316,-20.289,-20.289,0.000
94.250,7.226,26.325,0.000,2.319,-20.286,-20.285,0.000
94.384,7.227,26.325,0.000,2.323,-20.282,-20.282,0.000
94.517,7.227,26.325,0.000,2.326,-20.279,-20.279,0.000
94.650,7.228,26.325,0.000,2.329,-20.276,-20.275,0.000
94.784,7.229,26.325,0.000,2.333,-20.272,-20.272,0.000
94.917,7.231,26.325,0.000,2.336,-20.269,-20.269,0.000
95.050,7.232,26.325,0.000,2.339,-20.266,-20.266,0.000
95.184,7.233,26.325,0.000,2.343,-20.262,-20.262,0.000
95.317,7.234,26.325,0.000,2.346,-20.259,-20.259,0.000
95.450,7.235,26.325,0.000,2.349,-20.256,-20.256,0.000
95.584,7.236,26.325,0.000,2.353,-20.252,-20.252,0.000
95.717,7.238,26.325,0.000,2.356,-20.249,-20.249,0.000
95.850,7.238,26.325,0.000,2.359,-20.246,-20.246,0.000
95.983,7.240,26.325,0.000,2.363,-20.242,-20.242,0.000
96.117,7.241,26.325,0.000,2.366,-20.239,-20.239,0.000
96.250,7.243,26.325,0.000,2.369,-20.236,-20.236,0.000
96.383,7.244,26.325,0.000,2.373,-20.232,-20.232,0.000
96.517,7.245,26.325,0.000,2.376,-20.229,-20.229,0.000
96.650,7.246,26.325,0.000,2.379,-20.226,-20.226,0.000
96.783,7.247,26.325,0.000,2.383,-20.222,-20.222,0.000
96.917,7.248,26.325,0.000,2.386,-20.219,-20.219,0.000
97.050,7.248,26.325,0.000,2.389,-20.216,-20.216,0.000
97.183,7.248,26.325,0.000,2.393,-20.212,-20.212,0.000
97.317,7.250,26.325,0.000,2.396,-20.209,-20.209,0.000
97.450,7.251,26.325,0.000,2.399,-20.206,-20.206,0.000
97.583,7.252,26.325,0.000,2.403,-20.202,-20.202,0.000
97.716,7.253,26.325,0.000,2.406,-20.199,-20.199,0.000
97.850,7.254,26.325,0.000,2.409,-20.196,-20.196,0.000
97.983,7.256,26.325,0.000,2.413,-20.192,-20.192,0.000
98.116,7.257,26.325,0.000,2.416,-20.189,-20.189,0.000
98.250,7.258,26.325,0.000,2.419,-20.186,-20.186,0.000
98.383,7.258,26.325,0.000,2.423,-20.182,-20.182,0.000
98.516,7.260,26.325,0.000,2.426,-20.179,-20.179,0.000
98.650,7.260,26.325,0.000,2.429,-20.176,-20.176,0.000
98.783,7.261,26.325,0.000,2.433,-20.172,-20.172,0.000
98.916,7.261,26.325,0.000,2.436,-20.169,-20.169,0.000
99.050,7.262,26.325,0.000,2.439,-20.166,-20.166,0.000
99.183,7.263,26.325,0.000,2.443,-20.162,-20.162,0.000
99.316,7.265,26.325,0.000,2.446,-20.159,-20.159,0.000
99.449,7.267,26.325,0.000,2.449,-20.156,-20.156,0.000
99.583,7.266,26.325,0.000,2.453,-20.152,-20.152,0.000
99.716,7.268,26.325,0.000,2.456,-20.149,-20.149,0.000
99.849,7.268,26.325,0.000,2.459,-20.146,-20.146,0.000
99.983,7.271,26.325,0.000,2.463,-20.142,-20.142,0.000
100.116,7.272,26.325,0.000,2.466,-20.139,-20.139,0.000
100.249,7.272,26.325,0.000,2.469,-20.136,-20.136,0.000
100.383,7.274,26.325,0.000,2.473,-20.132,-20.132,0.000
100.516,7.274,26.325,0.000,2.476,-20.129,-20.129,0.000
100.649,7.276,26.325,0.000,2.479,-20.126,-20.126,0.000
100.783,7.276,26.325,0.000,2.483,-20.122,-20.122,0.000
100.916,7.277,26.325,0.000,2.486,-20.119,-20.119,0.000
101.049,7.279,26.325,0.000,2.489,-20.116,-20.116,0.000
101.182,7.279,26.325,0.000,2.493,-20.112,-20.112,0.000
101.316,7.281,26.325,0.000,2.496,-20.109,-20.109,0.000
101.449,7.282,26.325,0.000,2.499,-20.106,-20.106,0.000
101.582,7.284,26.325,0.000,2.503,-20.102,-20.102,0.000
101.716,7.285,26.325,0.000,2.506,-20.099,-20.099,0.000
101.849,7.286,26.325,0.000,2.509,-20.096,-20.096,0.000
101.982,7.287,26.325,0.000,2.513,-20.092,-20.092,0.000
102.116,7.287,26.325,0.000,2.516,-20.089,-20.089,0.000
102.249,7.288,26.325,0.000,2.519,-20.086,-20.086,0.000
102.382,7.290,26.325,0.000,2.523,-20.082,-20.082,0.000
102.516,7.291,26.325,0.000,2.526,-20.079,-20.079,0.000
102.649,7.291,26.325,0.000,2.529,-20.076,-20.076,0.000
102.782,7.293,26.325,0.000,2.533,-20.072,-20.072,0.000
102.915,7.293,26.325,0.000,2.536,-20.069,-20.069,0.000
103.049,7.294,26.325,0.000,2.539,-20.066,-20.066,0.000
103.182,7.296,26.325,0.000,2.543,-20.062,-20.062,0.000
103.315,7.296,26.325,0.000,2.546,-20.059,-20.059,0.000
103.449,7.297,26.325,0.000,2.549,-20.056,-20.056,0.000
103.582,7.297,26.325,0.000,2.553,-20.052,-20.052,0.000
103.715,7.298,26.325,0.000,2.556,-20.049,-20.049,0.000
103.849,7.300,26.325,0.000,2.559,-20.046,-20.046,0.000
103.982,7.301,26.325,0.000,2.563,-20.042,-20.042,0.000
104.115,7.302,26.325,0.000,2.566,-20.039,-20.039,0.000
104.249,7.303,26.325,0.000,2.569,-20.036,-20.036,0.000
104.382,7.304,26.325,0.000,2.573,-20.032,-20.032,0.000
104.515,7.305,26.325,0.000,2.576,-20.029,-20.029,0.000
104.648,7.306,26.325,0.000,2.579,-20.026,-20.026,0.000
104.782,7.306,26.325,0.000,2.583,-20.022,-20.022,0.000
104.915,7.307,26.325,0.000,2.586,-20.019,-20.019,0.000
105.048,7.307,26.325,0.000,2.589,-20.016,-20.016,0.000
105.182,7.308,26.325,0.000,2.593,-20.012,-20.012,0.000
105.315,7.310,26.325,0.000,2.596,-20.009,-20.009,0.000
105.448,7.310,26.325,0.000,2.599,-20.006,-20.006,0.000
105.582,7.312,26.325,0.000,2.603,-20.002,-20.002,0.000
105.715,7.313,26.325,0.000,2.606,-19.999,-19.999,0.000
105.848,7.313,26.325,0.000,2.609,-19.996,-19.996,0.000
105.982,7.313,26.325,0.000,2.612,-19.992,-19.992,0.000
106.115,7.314,26.325,0.000,2.616,-19.989,-19.989,0.000
106.248,7.315,26.325,0.000,2.619,-19.986,-19.986,0.000
106.381,7.317,26.325,0.000,2.623,-19.982,-19.982,0.000
106.515,7.317,26.325,0.000,2.626,-19.979,-19.979,0.000
106.648,7.318,26.325,0.000,2.629,-19.976,-19.976,0.000
106.781,7.320,26.325,0.000,2.633,-19.972,-19.972,0.000
106.915,7.320,26.325,0.000,2.636,-19.969,-19.969,0.000
107.048,7.320,26.325,0.000,2.639,-19.966,-19.966,0.000
107.181,7.320,26.325,0.000,2.643,-19.962,-19.962,0.000
107.315,7.321,26.325,0.000,2.646,-19.959,-19.959,0.000
